date,price,volume,vix,dxy,fng,hashrate,difficulty,active_addresses,fees_btc,tx_count,funding_mean,funding_abs,ret,vix_chg,dxy_chg,vol_chg,hash_growth,addr_growth,tx_growth,fees_growth,fng_scaled,hash_ma30,hash_ma60,hash_ribbon,ret_lag1,vix_chg_lag1,dxy_chg_lag1,vol_chg_lag1,hash_growth_lag1,addr_growth_lag1,tx_growth_lag1,fees_growth_lag1,fng_scaled_lag1,funding_mean_lag1,funding_abs_lag1,hash_ribbon_lag1
2018-07-17,7321.0400390625,5961950208,12.0600004196167,94.9700012207031,39,40931868.4915103,5199615302174.91,,,,,,0.082432864580209,-0.0618919465878949,0.00485539349824027,0.232360798420476,0.246310905771992,,,,-0.22,37975502.2031913,36504475.1356446,0,0.0583477416652141,0.0519908853437863,-0.00253617235234938,0.363530182405906,-0.10285738238478,,,,-0.28,,,0
2018-07-18,7370.77978515625,6103410176,12.1000003814697,95.0800018310547,42,44793365.5190113,5178671069072,,,,,,0.00677110619749222,0.00331125803598997,0.00115759664160908,0.0234500165564633,0.0901510948881921,,,,-0.16,38125980.4334507,36722315.0491442,0,0.082432864580209,-0.0618919465878949,0.00485539349824027,0.232360798420476,0.246310905771992,,,,-0.22,,,0
2018-07-19,7466.85986328125,5111629824,12.8699998855591,95.1699981689453,44,44021066.1135111,5178671069072,,,,,,0.0129510384875573,0.0616935285868521,0.000946085094385651,-0.177329358909855,-0.017391742320207,,,,-0.12,38289262.765883,36961615.5252675,0,0.00677110619749222,0.00331125803598997,0.00115759664160908,0.0234500165564633,0.0901510948881921,,,,-0.16,,,0
2018-07-20,7354.1298828125,4936869888,12.8599996566772,94.4599990844727,47,39644702.8156767,5178671069072,,,,,,-0.0152125001623808,-0.000777320603447151,-0.00748829206867185,-0.0347867968445712,-0.104710951581378,,,,-0.06,38306666.3217208,37083344.7278969,0,0.0129510384875573,0.0616935285868521,0.000946085094385651,-0.177329358909855,-0.017391742320207,,,,-0.12,,,0
2018-07-21,7419.2900390625,3726609920,12.8599996566772,94.4599990844727,43,35268339.5178422,5178671069072,,,,,,0.00882132629206112,0,0,-0.281232552711668,-0.116971673455513,,,,-0.14,38051989.1779301,37152733.8738583,0,-0.0152125001623808,-0.000777320603447151,-0.00748829206867185,-0.0347867968445712,-0.104710951581378,,,,-0.06,,,0
2018-07-22,7418.490234375,3695460096,12.8599996566772,94.4599990844727,46,46852830.6003451,5178671069072,,,,,,-0.000107806514659359,0,0,-0.00839388656455498,0.284025754238055,,,,-0.08,38343317.5060659,37377432.4298745,0,0.00882132629206112,0,0,-0.281232552711668,-0.116971673455513,,,,-0.14,,,0
2018-07-23,7711.10986328125,5132480000,12.6199998855591,94.6699981689453,44,42733900.4376774,5178671069072,,,,,,0.0386865643344496,-0.0188388440676714,0.00222068602360448,0.328483907979933,-0.0920188966630526,,,,-0.12,38421627.0082924,37579393.3318633,0,-0.000107806514659359,0,0,-0.00839388656455498,0.284025754238055,,,,-0.08,,,0
2018-07-24,8424.26953125,7277689856,12.4099998474121,94.6100006103516,49,40931868.4915103,5178671069072,,,,,,0.0884546416030787,-0.0167802611238943,-0.000633955631762717,0.349224511210178,-0.0430835851060962,,,,-0.02,38347320.7020883,37633565.5745507,0,0.0386865643344496,-0.0188388440676714,0.00222068602360448,0.328483907979933,-0.0920188966630526,,,,-0.12,,,0
2018-07-25,8181.39013671875,5845400064,12.289999961853,94.3600006103516,54,45565664.9245115,5178671069072,,,,,,-0.0292546904172202,-0.00971666644691771,-0.00264592415978715,-0.219158446286325,0.107245527869107,,,,0.08,38545262.7384828,37814924.3368622,0,0.0884546416030787,-0.0167802611238943,-0.000633955631762717,0.349224511210178,-0.0430835851060962,,,,-0.02,,,0
2018-07-26,7951.580078125,4899089920,12.1400003433228,94.75,53,42476467.3025107,5178671069072,,,,,,-0.0284914186569747,-0.0122801065623896,0.00412458295473162,-0.176605580836458,-0.0702042570771511,,,,0.06,38732779.5977021,37937659.817987,0,-0.0292546904172202,-0.00971666644691771,-0.00264592415978715,-0.219158446286325,0.107245527869107,,,,0.08,,,0
2018-07-27,8165.009765625,5195879936,13.0299997329712,94.6800003051758,47,42991333.5728441,5178671069072,,,,,,0.0264872615735232,0.0707485567317208,-0.000739056093518542,0.0588165342817248,0.0120483382342265,,,,-0.06,39147795.2043225,38097523.0202311,0,-0.0284914186569747,-0.0122801065623896,0.00412458295473162,-0.176605580836458,-0.0702042570771511,,,,0.06,,,0
2018-07-28,8192.150390625,3988750080,13.0299997329712,94.6800003051758,54,37327804.5991761,5178671069072,,,,,,0.00331850390261579,0,0,-0.26438807286927,-0.141260066466998,,,,0.08,39071141.8965391,38223655.6332186,0,0.0264872615735232,0.0707485567317208,-0.000739056093518542,0.0588165342817248,0.0120483382342265,,,,-0.06,,,0
2018-07-29,8218.4599609375,4107190016,13.0299997329712,94.6800003051758,54,50277183.1008373,5595791656327.32,,,,,,0.00320641247214581,0,0,0.0292611816119255,0.2978128704383,,,,0.08,39476615.3080247,38440719.7735481,0,0.00331850390261579,0,0,-0.26438807286927,-0.141260066466998,,,,0.08,,,0
2018-07-30,8180.47998046875,5551400000,14.2600002288818,94.3600006103516,53,39630250.2088953,5949437371609,,,,,,-0.00463201261925228,0.0902040603933978,-0.00338552686121307,0.301311047921697,-0.237958631755838,,,,0.06,39611325.5718015,38494608.3406522,0,0.00320641247214581,0,0,0.0292611816119255,0.2978128704383,,,,0.08,,,0
2018-07-31,7780.43994140625,5287530000,12.8299999237061,94.4899978637695,48,43474975.9754299,5949437371609,,,,,,-0.0501379418819976,-0.105672258355745,0.00137672517872467,-0.0486989300851803,0.092592784596313,,,,-0.04,39823712.5919158,38626848.9788388,0,-0.00463201261925228,0.0902040603933978,-0.00338552686121307,0.301311047921697,-0.237958631755838,,,,0.06,,,0
2018-08-01,7624.91015625,4797620000,13.1499996185303,94.620002746582,39,44362220.3830918,5949437371609,,,,,,-0.0201923446929566,0.0246355569336489,0.00137491304397219,-0.097231256500649,0.0202027068574857,,,,-0.22,40049292.729476,38823833.6028941,0,-0.0501379418819976,-0.105672258355745,0.00137672517872467,-0.0486989300851803,0.092592784596313,,,,-0.04,,,0
2018-08-02,7567.14990234375,4214110000,12.1899995803833,95.1699981689453,39,45249464.7907536,5949437371609,,,,,,-0.00760404211125731,-0.0758058205445176,0.00579584761392038,-0.129681543108568,0.0198026268541831,,,,-0.22,40526639.2660639,38996354.0358996,0,-0.0201923446929566,0.0246355569336489,0.00137491304397219,-0.097231256500649,0.0202027068574857,,,,-0.22,,,0
2018-08-03,7434.39013671875,4627150000,11.6400003433228,95.1399993896484,36,49094190.5572882,5949437371609,,,,,,-0.0176999469742469,-0.0461684372717754,-0.000315262255585758,0.0935027093071064,0.0815498652334092,,,,-0.28,40972165.3866869,39161586.6901461,0,-0.00760404211125731,-0.0758058205445176,0.00579584761392038,-0.129681543108568,0.0198026268541831,,,,-0.22,,,0
2018-08-04,7032.85009765625,4268390000,11.6400003433228,95.1399993896484,31,52051671.9161698,5949437371610,,,,,,-0.0555245075925281,0,0,-0.0807044208537633,0.0584962055244453,,,,-0.38,41489611.2290199,39312770.2203582,0,-0.0176999469742469,-0.0461684372717754,-0.000315262255585758,0.0935027093071064,0.0815498652334092,,,,-0.28,,,0
2018-08-05,7068.47998046875,3679110000,11.6400003433228,95.1399993896484,23,47319701.7419725,5949437371610,,,,,,0.00505341814403693,0,0,-0.148565831854441,-0.0953101778831567,,,,-0.54,41644908.4736091,39499702.6746095,0,-0.0555245075925281,0,0,-0.0807044208537633,0.0584962055244453,,,,-0.38,,,0
