date,price,volume,vix,dxy,fng,hashrate,difficulty,active_addresses,fees_btc,tx_count,funding_mean,funding_abs
2017-01-19,899.072998046875,105625000,12.7799997329712,101.150001525879,,2914045.25055518,336899932795,,,,,
2017-01-20,895.026000976563,86728400,11.539999961853,100.73999786377,,3165256.04801683,336899932795,,,,,
2017-01-21,921.789001464844,111158000,11.539999961853,100.73999786377,,3031276.95603728,336899932795,,,,,
2017-01-22,924.672973632813,116573000,11.539999961853,100.73999786377,,3398969.89226469,339477557142.08,,,,,
2017-01-23,921.012023925781,73588600,11.7700004577637,100.160003662109,,2715269.05186662,392963262344,,,,,
2017-01-24,892.68701171875,111349000,11.0699996948242,100.349998474121,,2910612.14912321,392963262344,,,,,
2017-01-25,901.5419921875,120831000,10.8100004196167,100.029998779297,,2930146.45884887,392963262344,,,,,
2017-01-26,917.585998535156,131958000,10.6300001144409,100.379997253418,,3066886.62692848,392963262344,,,,,
2017-01-27,919.75,125594000,10.5799999237061,100.529998779297,,3320832.65336205,392963262344,,,,,
2017-01-28,921.590026855469,68979600,10.5799999237061,100.529998779297,,2969215.07830019,392963262344,,,,,
2017-01-29,919.495971679688,60851700,10.5799999237061,100.529998779297,,3262229.72418507,392963262344,,,,,
2017-01-30,920.382019042969,78227296,11.8800001144409,100.430000305176,,2852009.21994623,392963262344,,,,,
2017-01-31,970.403015136719,164582000,11.9899997711182,99.5100021362305,,2832474.91022057,392963262344,,,,,
2017-02-01,989.023010253906,150110000,11.8100004196167,99.6399993896484,,3750587.46732655,392963262344,,,,,
2017-02-02,1011.79998779297,145820992,11.9300003051758,99.8499984741211,,3066886.62692848,392963262344,,,,,
2017-02-03,1029.91003417969,201278000,10.9700002670288,99.870002746582,,2910612.14912321,392963262344,,,,,
2017-02-04,1042.90002441406,155064000,10.9700002670288,99.870002746582,,3043000.84286989,393567551403.428,,,,,
2017-02-05,1027.33996582031,114208000,10.9700002670288,99.870002746582,,3336807.82080216,422170566883,,,,,
2017-02-06,1038.15002441406,111762000,11.3699998855591,99.9100036621094,,2623276.58868094,422170566883,,,,,
2017-02-07,1061.34997558594,146007008,11.289999961853,100.26000213623,,3168918.11912658,422170566883,,,,,
2017-02-08,1063.06994628906,201855008,11.4499998092651,100.279998779297,,3063987.05557934,422170566883,,,,,
2017-02-09,994.382995605469,407220000,10.8800001144409,100.650001525879,,3546669.94789663,422170566883,,,,,
2017-02-10,988.674011230469,190452000,10.8500003814697,100.800003051758,,3105959.48099823,422170566883,,,,,
2017-02-11,1004.45001220703,102261000,10.8500003814697,100.800003051758,,2917083.5666132,422170566883,,,,,
2017-02-12,999.181030273438,67530000,10.8500003814697,100.800003051758,,2959055.9920321,422170566883,,,,,
2017-02-13,990.642028808594,100607000,11.0699996948242,100.959999084473,,3420752.67163994,422170566883,,,,,
2017-02-14,1004.54998779297,137946000,10.7399997711182,101.25,,3546669.94789663,422170566883,,,,,
2017-02-15,1007.47998046875,89759400,11.9700002670288,101.180000305176,,2917083.5666132,422170566883,,,,,
2017-02-16,1027.43994140625,122277000,11.7600002288818,100.440002441406,,3189904.33183602,422170566883,,,,,
2017-02-17,1046.2099609375,136474000,11.4899997711182,100.949996948242,,3168918.11912658,422170566883,,,,,
2017-02-18,1054.42004394531,99073504,11.4899997711182,100.949996948242,,3330515.74407375,432944392642.632,,,,,
2017-02-19,1047.86999511719,77423296,11.4899997711182,100.949996948242,,2936112.56385449,440779902286,,,,,
2017-02-20,1079.97998046875,109478000,11.4899997711182,100.949996948242,,3242870.59291391,440779902286,,,,,
2017-02-21,1115.30004882813,186868992,11.5699996948242,101.370002746582,,3023757.71501432,440779902286,,,,,
2017-02-22,1117.43994140625,136100000,11.7399997711182,101.330001831055,,3045669.00280428,440779902286,,,,,
2017-02-23,1166.71997070313,189454000,11.710000038147,101.050003051758,,3286693.16849383,440779902286,,,,,
2017-02-24,1173.68005371094,330759008,11.4700002670288,101.089996337891,,3637273.77313317,440779902286,,,,,
2017-02-25,1143.83996582031,139960992,11.4700002670288,101.089996337891,,3659185.06092313,440779902286,,,,,
2017-02-26,1165.19995117188,116486000,11.4700002670288,101.089996337891,,3900209.22661268,440779902286,,,,,
2017-02-27,1179.96997070313,131570000,12.0900001525879,101.129997253418,,3155225.44175408,440779902286,,,,,
2017-02-28,1179.96997070313,184956000,12.9200000762939,101.120002746582,,3352427.03186371,440779902286,,,,,
2017-03-01,1222.5,229056992,12.539999961853,101.779998779297,,3155225.44175408,440779902286,,,,,
2017-03-02,1251.01000976563,368275008,11.8100004196167,102.199996948242,,3440072.18302354,440779902286,,,,,
2017-03-03,1274.98999023438,315739008,10.960000038147,101.540000915527,,3458650.32318652,445545600358.477,,,,,
2017-03-04,1255.15002441406,183270000,10.960000038147,101.540000915527,,3069265.84971519,460769358090,,,,,
2017-03-05,1267.11999511719,134127000,10.960000038147,101.540000915527,,3367030.44707561,460769358090,,,,,
2017-03-06,1272.82995605469,153656992,11.2399997711182,101.639999389648,,3252505.60193699,460769358090,,,,,
2017-03-07,1223.5400390625,291256000,11.4499998092651,101.809997558594,,3504460.26124197,460769358090,,,,,
2017-03-08,1150,332603008,11.8599996566772,102.069999694824,,3252505.60193699,460769358090,,,,,
2017-03-09,1188.48999023438,212283008,12.3000001907349,101.849998474121,,3389935.41610334,460769358090,,,,,
2017-03-10,1116.71997070313,563795968,11.6599998474121,101.25,,3573175.16832514,460769358090,,,,,
2017-03-11,1175.82995605469,283320000,11.6599998474121,101.25,,3412840.38513106,460769358090,,,,,
2017-03-12,1221.38000488281,227176000,11.6599998474121,101.25,,3550270.19929742,460769358090,,,,,
2017-03-13,1231.92004394531,380276992,11.3500003814697,101.379997253418,,3321220.50902016,460769358090,,,,,
2017-03-14,1240,245306000,12.3000001907349,101.699996948242,,3573175.16832514,460769358090,,,,,
2017-03-15,1249.60998535156,297804992,11.6300001144409,100.73999786377,,3252505.60193699,460769358090,,,,,
2017-03-16,1187.81005859375,638568000,11.210000038147,100.269996643066,,3504460.26124197,460769358090,,,,,
2017-03-17,1100.22998046875,706598976,11.2799997329712,100.300003051758,,3641704.83720129,469886043903.468,,,,,
2017-03-18,973.817993164062,621302016,11.2799997329712,100.300003051758,,3712647.13922469,475705205061,,,,,
2017-03-19,1036.73999023438,406648000,11.2799997329712,100.300003051758,,3925474.04529489,475705205061,,,,,
2017-03-20,1054.22998046875,286529984,11.3400001525879,100.410003662109,,3216051.02506088,475705205061,,,,,
2017-03-21,1120.5400390625,337391008,12.4700002670288,99.8099975585938,,3357935.62910768,475705205061,,,,,
2017-03-22,1049.14001464844,380840992,12.8100004196167,99.6800003051758,,3807236.87525589,475705205061,,,,,
2017-03-23,1038.58996582031,248540000,13.1199998855591,99.7600021362305,,3499820.23315448,475705205061,,,,,
2017-03-24,937.52001953125,491038016,12.960000038147,99.629997253418,,4161948.3853729,475705205061,,,,,
2017-03-25,972.778991699219,435803008,12.960000038147,99.629997253418,,3145108.72303748,475705205061,,,,,
2017-03-26,966.724975585938,303668000,12.960000038147,99.629997253418,,3925474.04529489,475705205061,,,,,
2017-03-27,1045.77001953125,372535008,12.5,99.1699981689453,,3121461.28902967,475705205061,,,,,
2017-03-28,1047.15002441406,326332000,11.5299997329712,99.7099990844727,,3665352.27120909,475705205061,,,,,
2017-03-29,1039.96997070312,298457984,11.4200000762939,100,,3263345.89307648,475705205061,,,,,
2017-03-30,1026.43005371094,352968992,11.539999961853,100.410003662109,,4073274.03319987,482855238676.823,,,,,
2017-03-31,1071.7900390625,447287008,12.3699998855591,100.349998474121,,3352999.96635355,499635929816,,,,,
2017-04-01,1080.5,289633984,12.3699998855591,100.349998474121,,3278488.85599014,499635929816,,,,,
2017-04-02,1102.17004394531,514187008,12.3699998855591,100.349998474121,,3924251.81247304,499635929816,,,,,
2017-04-03,1143.81005859375,580444032,12.3800001144409,100.540000915527,,4371318.47465352,499635929816,,,,,
2017-04-04,1133.25,436310016,11.789999961853,100.540000915527,,3104629.59847551,499635929816,,,,,
2017-04-05,1124.78002929688,414784000,12.8900003433228,100.559997558594,,4023599.95962426,499635929816,,,,,
2017-04-06,1182.68005371094,511222016,12.3900003433228,100.669998168945,,3651044.4078072,499635929816,,,,,
2017-04-07,1176.90002441406,317022016,12.8699998855591,101.180000305176,,4023599.95962426,499635929816,,,,,
2017-04-08,1175.94995117188,209312000,12.8699998855591,101.180000305176,,3402674.03992916,499635929816,,,,,
2017-04-09,1187.86999511719,242343008,12.8699998855591,101.180000305176,,3949088.84926085,499635929816,,,,,
2017-04-10,1187.13000488281,215883008,14.0500001907349,101.019996643066,,3675881.444595,499635929816,,,,,
2017-04-11,1205.01000976563,216182000,15.0699996948242,100.709999084473,,4147785.14356328,499635929816,,,,,
2017-04-12,1200.36999511719,288702016,15.7700004577637,100.779998779297,,3526859.22386818,499635929816,,,,,
2017-04-13,1169.28002929688,351968992,15.960000038147,100.559997558594,,3287972.00662321,517807877351.858,,,,,
2017-04-14,1167.5400390625,254827008,15.960000038147,100.559997558594,,3598646.52693406,520808749422,,,,,
2017-04-15,1172.52001953125,203559008,15.960000038147,100.559997558594,,3909321.04724491,520808749422,,,,,
2017-04-16,1182.93994140625,183231008,15.960000038147,100.559997558594,,3779873.33044872,520808749422,,,,,
2017-04-17,1193.91003417969,253206000,14.6599998474121,100.300003051758,,3572756.98357482,520808749422,,,,,
2017-04-18,1211.67004394531,270524000,14.4200000762939,99.5,,3779873.33044872,520808749422,,,,,
2017-04-19,1210.2900390625,288060992,14.9300003051758,99.7399978637695,,3702204.70037101,520808749422,,,,,
2017-04-20,1229.07995605469,315108000,14.1499996185303,99.7799987792969,,3598646.52693406,520808749422,,,,,
2017-04-21,1222.05004882813,272167008,14.6300001144409,99.9800033569336,,4323553.74099272,520808749422,,,,,
2017-04-22,1231.7099609375,249320000,14.6300001144409,99.9800033569336,,3753983.78708949,520808749422,,,,,
2017-04-23,1207.2099609375,258951008,14.6300001144409,99.9800033569336,,3961100.13396339,520808749422,,,,,
2017-04-24,1250.15002441406,235806000,10.8400001525879,99.0899963378906,,3210303.37654549,520808749422,,,,,
2017-04-25,1265.48999023438,242556000,10.7600002288818,98.8199996948242,,3831652.4171672,520808749422,,,,,
2017-04-26,1281.07995605469,329631008,10.8500003814697,98.9599990844727,,3961100.13396339,520808749422,,,,,
2017-04-27,1317.72998046875,449196992,10.3599996566772,99.0800018310547,,3814281.63369607,521839702599.075,,,,,
2017-04-28,1316.47998046875,527488992,10.8199996948242,99.0500030517578,,3528859.19852154,521974519553,,,,,
2017-04-29,1321.7900390625,422705984,10.8199996948242,99.0500030517578,,4488916.48047225,521974519553,,,,,
2017-04-30,1347.89001464844,413115008,10.8199996948242,99.0500030517578,,3918071.61012318,521974519553,,,,,
2017-05-01,1421.59997558594,713624000,10.1099996566772,99.1399993896484,,3892124.1160164,521974519553,,,,,
2017-05-02,1452.81994628906,477337984,10.5900001525879,98.9800033569336,,4099704.06887061,521974519553,,,,,
2017-05-03,1490.08996582031,583795968,10.6800003051758,99.2099990844727,,3425069.22209443,521974519553,,,,,
2017-05-04,1537.67004394531,933548992,10.460000038147,98.7600021362305,,4359179.00993837,521974519553,,,,,
2017-05-05,1555.44995117188,946035968,10.5699996948242,98.6500015258789,,3347226.73977411,521974519553,,,,,
2017-05-06,1578.80004882813,582529984,10.5699996948242,98.6500015258789,,4359179.00993837,521974519553,,,,,
2017-05-07,1596.7099609375,1080029952,10.5699996948242,98.6500015258789,,4333231.51583159,521974519553,,,,,
2017-05-08,1723.34997558594,1340320000,9.77000045776367,99.1500015258789,,4670548.93921968,521974519553,,,,,
2017-05-09,1755.35998535156,1167920000,9.96000003814697,99.5899963378906,,4021861.58655028,521974519553,,,,,
2017-05-10,1787.13000488281,915723008,10.210000038147,99.6699981689453,,4119773.00240534,555092980096.736,,,,,
2017-05-11,1848.56994628906,799489984,10.6000003814697,99.620002746582,,3757901.04949136,559970892890,,,,,
2017-05-12,1724.23999023438,740984000,10.3999996185303,99.25,,4286790.82682718,559970892890,,,,,
2017-05-13,1804.91003417969,579635008,10.3999996185303,99.25,,4398136.0431084,559970892890,,,,,
2017-05-14,1808.91003417969,437196000,10.3999996185303,99.25,,4565153.86753024,559970892890,,,,,
2017-05-15,1738.43005371094,731529024,10.4200000762939,98.9100036621094,,4732171.69195208,559970892890,,,,,
2017-05-16,1734.44995117188,959044992,10.6499996185303,98.1100006103516,,3674392.13728044,559970892890,,,,,
2017-05-17,1839.08996582031,1064729984,15.5900001525879,97.4199981689453,,4314627.13089748,559970892890,,,,,
2017-05-18,1888.65002441406,894321024,14.6599998474121,97.879997253418,,3952755.1779835,559970892890,,,,,
2017-05-19,1987.7099609375,1157289984,12.039999961853,97.1500015258789,,4565153.86753024,559970892890,,,,,
2017-05-20,2084.72998046875,961336000,12.039999961853,97.1500015258789,,4592990.17160055,559970892890,,,,,
2017-05-21,2041.19995117188,1147859968,12.039999961853,97.1500015258789,,4091936.69833503,559970892890,,,,,
2017-05-22,2173.39990234375,1942220032,10.9300003051758,96.9800033569336,,4064100.39426473,559970892890,,,,,
2017-05-23,2320.419921875,1378749952,10.7200002670288,97.3499984741211,,4976737.78165219,584152236544.97,,,,,
2017-05-24,2443.63989257813,1725379968,10.0200004577637,97.2399978637695,,4562009.63318118,595921917085,,,,,
2017-05-25,2304.97998046875,2406700032,9.98999977111816,97.25,,4828620.58576969,595921917085,,,,,
2017-05-26,2202.419921875,1763480064,9.8100004196167,97.4000015258789,,4532386.19400468,595921917085,,,,,
2017-05-27,2038.86999511719,1700480000,9.8100004196167,97.4000015258789,,4976737.78165219,595921917085,,,,,
2017-05-28,2155.80004882813,1147139968,9.8100004196167,97.4000015258789,,4887867.46412269,595921917085,,,,,
2017-05-29,2255.61010742188,994625024,9.8100004196167,97.4000015258789,,4473139.31565167,595921917085,,,,,
2017-05-30,2175.46997070313,1443970048,10.3800001144409,97.2799987792969,,5302595.6125937,595921917085,,,,,
2017-05-31,2286.40991210938,1544829952,10.4099998474121,96.9199981689453,,4858244.02494618,595921917085,,,,,
2017-06-01,2407.8798828125,1653180032,9.89000034332275,97.1999969482422,,5035984.6600052,595921917085,,,,,
2017-06-02,2488.55004882813,1317030016,9.75,96.7200012207031,,4325022.11976917,595921917085,,,,,
2017-06-03,2515.35009765625,1514950016,9.75,96.7200012207031,,5687700.32188822,595921917085,,,,,
2017-06-04,2511.81005859375,1355120000,9.75,96.7200012207031,,5432357.04184814,628336862170.783,,,,,
2017-06-05,2686.81005859375,1369309952,10.0699996948242,96.8000030517578,,5533581.08610618,678760110082,,,,,
2017-06-06,2863.19995117188,2089609984,10.4499998092651,96.6399993896484,,5094943.56098801,678760110082,,,,,
2017-06-07,2732.15991210938,1517709952,10.3900003433228,96.75,,5567322.4341922,678760110082,,,,,
2017-06-08,2805.6201171875,1281170048,10.1599998474121,96.9199981689453,,5567322.4341922,678760110082,,,,,
2017-06-09,2823.81005859375,1348950016,10.6999998092651,97.2699966430664,,5094943.56098801,678760110082,,,,,
