date,dxy
2016-03-06,
2016-03-07,97.0699996948242
2016-03-08,97.2099990844727
2016-03-09,97.1699981689453
2016-03-10,96.0699996948242
2016-03-11,96.1699981689453
2016-03-13,
2016-03-14,96.620002746582
2016-03-15,96.629997253418
2016-03-16,95.8899993896484
2016-03-17,94.7600021362305
2016-03-18,94.9899978637695
2016-03-20,
2016-03-21,95.2900009155274
2016-03-22,95.6500015258789
2016-03-23,96.0500030517578
2016-03-24,96.1399993896485
2016-03-27,
2016-03-28,95.9400024414063
2016-03-29,95.1600036621094
2016-03-30,94.8399963378906
2016-03-31,94.5899963378906
2016-04-01,94.620002746582
2016-04-03,
2016-04-04,94.5100021362305
2016-04-05,94.629997253418
2016-04-06,94.4300003051758
2016-04-07,94.4800033569336
2016-04-08,94.2399978637695
2016-04-10,
2016-04-11,93.9499969482422
2016-04-12,93.9599990844727
2016-04-13,94.7399978637695
2016-04-14,94.9000015258789
2016-04-15,94.6999969482422
2016-04-17,
2016-04-18,94.4899978637695
2016-04-19,93.9800033569336
2016-04-20,94.4899978637695
2016-04-21,94.5999984741211
2016-04-22,95.120002746582
2016-04-24,
2016-04-25,94.8399963378906
2016-04-26,94.5699996948242
2016-04-27,94.3899993896484
2016-04-28,93.7600021362305
2016-04-29,93.0800018310547
2016-05-01,
2016-05-02,92.629997253418
2016-05-03,92.9400024414062
2016-05-04,93.1800003051758
2016-05-05,93.7799987792969
2016-05-06,93.8899993896484
2016-05-08,
2016-05-09,94.1500015258789
2016-05-10,94.2900009155274
2016-05-11,93.8199996948242
2016-05-12,94.1399993896484
2016-05-13,94.6100006103516
2016-05-15,
2016-05-16,94.5699996948242
2016-05-17,94.5500030517578
2016-05-18,95.0800018310547
2016-05-19,95.2900009155274
2016-05-20,95.3099975585937
2016-05-22,
2016-05-23,95.2300033569336
2016-05-24,95.5699996948242
2016-05-25,95.3499984741211
2016-05-26,95.1699981689453
2016-05-27,95.5199966430664
2016-05-29,
2016-05-31,95.8899993896484
2016-06-01,95.4599990844727
2016-06-02,95.5599975585938
2016-06-03,94.0299987792969
2016-06-05,
2016-06-06,93.9000015258789
2016-06-07,93.8300018310547
2016-06-08,93.5899963378906
2016-06-09,94.0999984741211
2016-06-10,94.5999984741211
2016-06-12,
2016-06-13,94.370002746582
2016-06-14,94.9300003051758
2016-06-15,94.6100006103516
2016-06-16,94.5699996948242
2016-06-17,94.2099990844727
2016-06-19,
2016-06-20,93.6100006103516
2016-06-21,94.0199966430664
2016-06-22,93.7200012207031
2016-06-23,93.5299987792969
2016-06-24,95.4499969482422
2016-06-26,
2016-06-27,96.5400009155274
2016-06-28,96.25
2016-06-29,95.7699966430664
2016-06-30,96.1399993896485
2016-07-01,95.6500015258789
2016-07-03,
2016-07-05,96.1699981689453
2016-07-06,96.0599975585938
2016-07-07,96.3300018310547
2016-07-08,96.3000030517578
2016-07-10,
2016-07-11,96.5699996948242
2016-07-12,96.4400024414063
2016-07-13,96.2200012207031
2016-07-14,96.0800018310547
2016-07-15,96.5800018310547
2016-07-17,
2016-07-18,96.5599975585938
2016-07-19,97.0500030517578
2016-07-20,97.1999969482422
2016-07-21,97
2016-07-22,97.4700012207031
2016-07-24,
2016-07-25,97.2900009155273
2016-07-26,97.1600036621094
2016-07-27,97.0500030517578
2016-07-28,96.7399978637695
2016-07-29,95.5299987792969
2016-07-31,
2016-08-01,95.7099990844727
2016-08-02,95.0599975585938
2016-08-03,95.5599975585938
2016-08-04,95.7600021362305
2016-08-05,96.1900024414063
2016-08-07,
2016-08-08,96.4000015258789
2016-08-09,96.1800003051758
2016-08-10,95.6500015258789
2016-08-11,95.8600006103516
2016-08-12,95.7200012207031
2016-08-14,
2016-08-15,95.629997253418
2016-08-16,94.7900009155273
2016-08-17,94.7200012207031
2016-08-18,94.1600036621094
2016-08-19,94.5100021362305
2016-08-21,
2016-08-22,94.5199966430664
2016-08-23,94.5400009155273
2016-08-24,94.7900009155273
2016-08-25,94.7699966430664
2016-08-26,95.5699996948242
2016-08-28,
2016-08-29,95.5800018310547
2016-08-30,96.0500030517578
2016-08-31,96.0199966430664
2016-09-01,95.6500015258789
2016-09-02,95.879997253418
2016-09-04,
2016-09-06,94.8199996948242
2016-09-07,94.9599990844727
2016-09-08,95.0299987792969
2016-09-09,95.3399963378906
2016-09-11,
2016-09-12,95.0999984741211
2016-09-13,95.629997253418
2016-09-14,95.3300018310547
2016-09-15,95.2900009155274
2016-09-16,96.1100006103516
2016-09-18,
2016-09-19,95.8399963378906
2016-09-20,96.0199966430664
2016-09-21,95.6600036621094
2016-09-22,95.4499969482422
2016-09-23,95.4800033569336
2016-09-25,
2016-09-26,95.3099975585937
2016-09-27,95.4400024414062
2016-09-28,95.4300003051758
2016-09-29,95.5400009155274
2016-09-30,95.4599990844727
2016-10-02,
2016-10-03,95.75
2016-10-04,96.120002746582
2016-10-05,96.129997253418
2016-10-06,96.6600036621094
2016-10-07,96.5199966430664
2016-10-09,
2016-10-11,97.6999969482422
2016-10-12,97.9700012207031
2016-10-13,97.5199966430664
2016-10-14,98.0199966430664
2016-10-16,
2016-10-17,97.8899993896484
2016-10-18,97.9000015258789
2016-10-19,97.870002746582
2016-10-20,98.3199996948242
2016-10-21,98.6999969482422
2016-10-23,
2016-10-24,98.6699981689453
2016-10-25,98.7200012207031
2016-10-26,98.629997253418
2016-10-27,98.8899993896484
2016-10-28,98.3499984741211
2016-10-30,
2016-10-31,98.4499969482422
2016-11-01,97.6999969482422
2016-11-02,97.4000015258789
2016-11-03,97.1600036621094
2016-11-04,97.0699996948242
2016-11-06,
2016-11-07,97.7799987792969
2016-11-08,97.8600006103516
2016-11-09,98.5
2016-11-10,98.7900009155273
2016-11-13,
2016-11-14,100.110000610352
2016-11-15,100.190002441406
2016-11-16,100.410003662109
2016-11-17,100.889999389648
2016-11-18,101.209999084473
2016-11-20,
2016-11-21,101.050003051758
2016-11-22,101.040000915527
2016-11-23,101.699996948242
2016-11-25,101.48999786377
2016-11-27,
2016-11-28,101.330001831055
2016-11-29,100.930000305176
2016-11-30,101.5
2016-12-01,101.040000915527
2016-12-02,100.769996643066
2016-12-04,
2016-12-05,100.139999389648
2016-12-06,100.48999786377
2016-12-07,100.230003356934
2016-12-08,101.069999694824
2016-12-09,101.569999694824
2016-12-11,
2016-12-12,100.959999084473
2016-12-13,101.029998779297
2016-12-14,102
2016-12-15,103.129997253418
2016-12-16,102.949996948242
2016-12-18,
2016-12-19,103.139999389648
2016-12-20,103.290000915527
2016-12-21,103.019996643066
2016-12-22,103.089996337891
2016-12-23,103.01000213623
2016-12-25,
2016-12-27,103.019996643066
2016-12-28,103.26000213623
2016-12-29,102.680000305176
2016-12-30,102.389999389648
2017-01-01,
2017-01-03,103.209999084473
2017-01-04,102.699996948242
2017-01-05,101.519996643066
2017-01-06,102.220001220703
2017-01-08,
2017-01-09,101.930000305176
2017-01-10,102.01000213623
2017-01-11,101.779998779297
2017-01-12,101.349998474121
2017-01-13,101.180000305176
2017-01-15,
2017-01-17,100.330001831055
2017-01-18,100.930000305176
2017-01-19,101.150001525879
2017-01-20,100.73999786377
2017-01-22,
2017-01-23,100.160003662109
2017-01-24,100.349998474121
2017-01-25,100.029998779297
2017-01-26,100.379997253418
2017-01-27,100.529998779297
2017-01-29,
2017-01-30,100.430000305176
2017-01-31,99.5100021362305
2017-02-01,99.6399993896484
2017-02-02,99.8499984741211
2017-02-03,99.870002746582
2017-02-05,
2017-02-06,99.9100036621094
2017-02-07,100.26000213623
2017-02-08,100.279998779297
2017-02-09,100.650001525879
2017-02-10,100.800003051758
2017-02-12,
2017-02-13,100.959999084473
2017-02-14,101.25
2017-02-15,101.180000305176
2017-02-16,100.440002441406
2017-02-17,100.949996948242
2017-02-19,
2017-02-21,101.370002746582
2017-02-22,101.330001831055
2017-02-23,101.050003051758
2017-02-24,101.089996337891
2017-02-26,
2017-02-27,101.129997253418
2017-02-28,101.120002746582
2017-03-01,101.779998779297
2017-03-02,102.199996948242
2017-03-03,101.540000915527
2017-03-05,
2017-03-06,101.639999389648
2017-03-07,101.809997558594
2017-03-08,102.069999694824
2017-03-09,101.849998474121
2017-03-10,101.25
2017-03-12,
2017-03-13,101.379997253418
2017-03-14,101.699996948242
2017-03-15,100.73999786377
2017-03-16,100.269996643066
2017-03-17,100.300003051758
2017-03-19,
2017-03-20,100.410003662109
2017-03-21,99.8099975585938
2017-03-22,99.6800003051758
2017-03-23,99.7600021362305
2017-03-24,99.629997253418
2017-03-26,
2017-03-27,99.1699981689453
2017-03-28,99.7099990844727
2017-03-29,100
2017-03-30,100.410003662109
2017-03-31,100.349998474121
2017-04-02,
2017-04-03,100.540000915527
2017-04-04,100.540000915527
2017-04-05,100.559997558594
2017-04-06,100.669998168945
2017-04-07,101.180000305176
2017-04-09,
2017-04-10,101.019996643066
2017-04-11,100.709999084473
2017-04-12,100.779998779297
2017-04-13,100.559997558594
2017-04-16,
2017-04-17,100.300003051758
2017-04-18,99.5
2017-04-19,99.7399978637695
2017-04-20,99.7799987792969
2017-04-21,99.9800033569336
2017-04-23,
2017-04-24,99.0899963378906
2017-04-25,98.8199996948242
2017-04-26,98.9599990844727
2017-04-27,99.0800018310547
2017-04-28,99.0500030517578
2017-04-30,
2017-05-01,99.1399993896484
2017-05-02,98.9800033569336
2017-05-03,99.2099990844727
2017-05-04,98.7600021362305
2017-05-05,98.6500015258789
2017-05-07,
2017-05-08,99.1500015258789
2017-05-09,99.5899963378906
2017-05-10,99.6699981689453
2017-05-11,99.620002746582
2017-05-12,99.25
2017-05-14,
2017-05-15,98.9100036621094
2017-05-16,98.1100006103516
2017-05-17,97.4199981689453
2017-05-18,97.879997253418
2017-05-19,97.1500015258789
2017-05-21,
2017-05-22,96.9800033569336
2017-05-23,97.3499984741211
2017-05-24,97.2399978637695
2017-05-25,97.25
2017-05-26,97.4000015258789
2017-05-28,
2017-05-30,97.2799987792969
2017-05-31,96.9199981689453
2017-06-01,97.1999969482422
2017-06-02,96.7200012207031
2017-06-04,
2017-06-05,96.8000030517578
2017-06-06,96.6399993896484
2017-06-07,96.75
2017-06-08,96.9199981689453
2017-06-09,97.2699966430664
2017-06-11,
2017-06-12,97.1399993896484
2017-06-13,96.9800033569336
2017-06-14,96.9400024414062
2017-06-15,97.4300003051758
2017-06-16,97.1600036621094
2017-06-18,
2017-06-19,97.5299987792969
2017-06-20,97.75
2017-06-21,97.5599975585938
2017-06-22,97.5400009155273
2017-06-23,97.3000030517578
2017-06-25,
2017-06-26,97.4300003051758
2017-06-27,96.4700012207031
2017-06-28,96.0500030517578
2017-06-29,95.629997253418
2017-06-30,95.6600036621094
2017-07-02,
2017-07-03,96.1999969482422
2017-07-05,96.2900009155273
2017-07-06,95.8199996948242
2017-07-07,96.0100021362305
2017-07-09,
2017-07-10,96.0500030517578
2017-07-11,95.7399978637695
2017-07-12,95.7900009155273
2017-07-13,95.7300033569336
2017-07-14,95.1100006103516
2017-07-16,
2017-07-17,95.129997253418
2017-07-18,94.6600036621094
2017-07-19,94.8000030517578
2017-07-20,94.2699966430664
2017-07-21,93.9400024414063
2017-07-23,
2017-07-24,93.9800033569336
2017-07-25,94.0500030517578
2017-07-26,93.6699981689453
2017-07-27,93.8600006103516
2017-07-28,93.2600021362305
2017-07-30,
2017-07-31,92.8600006103516
2017-08-01,93.0299987792969
2017-08-02,92.8300018310547
2017-08-03,92.8099975585937
2017-08-04,93.5400009155273
2017-08-06,
2017-08-07,93.4300003051758
2017-08-08,93.6399993896484
2017-08-09,93.5199966430664
2017-08-10,93.4000015258789
2017-08-11,93.0699996948242
2017-08-13,
2017-08-14,93.4599990844727
2017-08-15,93.8499984741211
2017-08-16,93.4899978637695
2017-08-17,93.620002746582
2017-08-18,93.4300003051758
2017-08-20,
2017-08-21,93.0999984741211
2017-08-22,93.5500030517578
2017-08-23,93.1500015258789
2017-08-24,93.2799987792969
2017-08-25,92.7399978637695
2017-08-27,
2017-08-28,92.2099990844727
2017-08-29,92.3499984741211
2017-08-30,92.879997253418
2017-08-31,92.6699981689453
2017-09-01,92.8099975585937
2017-09-03,
2017-09-05,92.3099975585938
2017-09-06,92.2900009155273
2017-09-07,91.5299987792969
2017-09-08,91.3300018310547
2017-09-10,
2017-09-11,91.8600006103516
2017-09-12,91.9100036621094
2017-09-13,92.5199966430664
2017-09-14,92.120002746582
2017-09-15,91.870002746582
2017-09-17,
2017-09-18,92.0500030517578
2017-09-19,91.7900009155274
2017-09-20,92.5100021362305
2017-09-21,92.2600021362305
2017-09-22,92.1699981689453
2017-09-24,
2017-09-25,92.6500015258789
2017-09-26,92.9700012207031
2017-09-27,93.3600006103516
2017-09-28,93.0899963378906
2017-09-29,93.0800018310547
2017-10-01,
2017-10-02,93.5599975585938
2017-10-03,93.5699996948242
2017-10-04,93.4599990844727
2017-10-05,93.9599990844727
2017-10-06,93.8000030517578
2017-10-08,
2017-10-09,93.7399978637695
2017-10-10,93.2900009155273
2017-10-11,92.9599990844727
2017-10-12,93.120002746582
2017-10-13,93.0899963378906
2017-10-15,
2017-10-16,93.2799987792969
2017-10-17,93.4899978637695
2017-10-18,93.3600006103516
2017-10-19,93.2699966430664
2017-10-20,93.6999969482422
2017-10-22,
2017-10-23,93.9400024414063
2017-10-24,93.9599990844727
2017-10-25,93.7099990844727
2017-10-26,94.6100006103516
2017-10-27,94.9199981689453
2017-10-29,
2017-10-30,94.4899978637695
2017-10-31,94.5500030517578
2017-11-01,94.8199996948242
2017-11-02,94.6900024414063
2017-11-03,94.9400024414063
2017-11-05,
2017-11-06,94.7200012207031
2017-11-07,94.9100036621094
2017-11-08,94.870002746582
2017-11-09,94.4400024414062
2017-11-10,94.3899993896484
2017-11-12,
2017-11-13,94.4899978637695
2017-11-14,93.8300018310547
2017-11-15,93.8099975585938
2017-11-16,93.9300003051758
2017-11-17,93.6600036621094
2017-11-19,
2017-11-20,94.0800018310547
2017-11-21,93.9499969482422
2017-11-22,93.2200012207031
2017-11-24,92.7600021362305
2017-11-26,
2017-11-27,92.9000015258789
2017-11-28,93.2600021362305
2017-11-29,93.2600021362305
2017-11-30,93.0100021362305
2017-12-01,92.9000015258789
2017-12-03,
2017-12-04,93.1900024414062
2017-12-05,93.379997253418
2017-12-06,93.6100006103516
2017-12-07,93.8000030517578
2017-12-08,93.9000015258789
2017-12-10,
2017-12-11,93.870002746582
2017-12-12,94.0999984741211
2017-12-13,93.4300003051758
2017-12-14,93.4899978637695
2017-12-15,93.9300003051758
2017-12-17,
2017-12-18,93.6999969482422
2017-12-19,93.4700012207031
2017-12-20,93.3499984741211
2017-12-21,93.2799987792969
2017-12-22,93.3499984741211
2017-12-24,
2017-12-26,93.2600021362305
2017-12-27,93.0299987792969
2017-12-28,92.5999984741211
2017-12-29,92.120002746582
2017-12-31,
2018-01-02,91.8499984741211
2018-01-03,92.1600036621094
2018-01-04,91.8499984741211
2018-01-05,91.9499969482422
2018-01-07,
2018-01-08,92.3300018310547
2018-01-09,92.5299987792969
2018-01-10,92.3300018310547
2018-01-11,91.8499984741211
2018-01-12,90.9700012207031
2018-01-14,
2018-01-16,90.3899993896484
2018-01-17,90.5400009155274
2018-01-18,90.5
2018-01-19,90.5699996948242
2018-01-21,
2018-01-22,90.4000015258789
2018-01-23,90.120002746582
2018-01-24,89.2099990844727
2018-01-25,89.3899993896484
2018-01-26,89.0699996948242
2018-01-28,
2018-01-29,89.3099975585938
2018-01-30,89.1900024414063
2018-01-31,89.129997253418
2018-02-01,88.6699981689453
2018-02-02,89.1999969482422
2018-02-04,
2018-02-05,89.5500030517578
2018-02-06,89.5899963378906
2018-02-07,90.2600021362305
2018-02-08,90.2300033569336
2018-02-09,90.4400024414062
2018-02-11,
2018-02-12,90.2099990844727
2018-02-13,89.6999969482422
2018-02-14,89.120002746582
2018-02-15,88.5899963378906
2018-02-16,89.0999984741211
2018-02-18,
2018-02-20,89.7200012207031
2018-02-21,90.0800018310547
2018-02-22,89.75
2018-02-23,89.879997253418
2018-02-25,
2018-02-26,89.8199996948242
2018-02-27,90.3600006103516
2018-02-28,90.6100006103516
2018-03-01,90.3199996948242
2018-03-02,89.9400024414063
2018-03-04,
2018-03-05,90.0800018310547
2018-03-06,89.620002746582
2018-03-07,89.6399993896485
2018-03-08,90.120002746582
2018-03-09,90.0899963378906
2018-03-11,
2018-03-12,89.9000015258789
2018-03-13,89.6600036621094
2018-03-14,89.6999969482422
2018-03-15,90.1399993896484
2018-03-16,90.2300033569336
2018-03-18,
2018-03-19,89.9000015258789
2018-03-20,90.370002746582
2018-03-21,89.7799987792969
2018-03-22,89.8600006103516
2018-03-23,89.4400024414063
2018-03-25,
2018-03-26,89.0299987792969
2018-03-27,89.370002746582
2018-03-28,90.0599975585938
2018-03-29,90.1500015258789
2018-04-01,
2018-04-02,90.0500030517578
2018-04-03,90.1999969482422
2018-04-04,90.1399993896484
2018-04-05,90.4599990844727
2018-04-06,90.1100006103516
2018-04-08,
2018-04-09,89.8399963378906
2018-04-10,89.5899963378906
2018-04-11,89.5699996948242
2018-04-12,89.75
2018-04-13,89.8000030517578
2018-04-15,
2018-04-16,89.4300003051758
2018-04-17,89.5199966430664
2018-04-18,89.620002746582
2018-04-19,89.9400024414063
2018-04-20,90.3199996948242
2018-04-22,
2018-04-23,90.9400024414063
2018-04-24,90.7699966430664
2018-04-25,91.1699981689453
2018-04-26,91.5599975585937
2018-04-27,91.5400009155274
2018-04-29,
2018-04-30,91.8399963378906
2018-05-01,92.4499969482422
2018-05-02,92.5100021362305
2018-05-03,92.4100036621094
2018-05-04,92.5699996948242
2018-05-06,
2018-05-07,92.75
2018-05-08,93.120002746582
2018-05-09,93.0400009155274
2018-05-10,92.6500015258789
2018-05-11,92.5400009155273
2018-05-13,
2018-05-14,92.5899963378906
2018-05-15,93.2200012207031
2018-05-16,93.3899993896484
2018-05-17,93.4700012207031
2018-05-18,93.6399993896484
2018-05-20,
2018-05-21,93.6800003051758
2018-05-22,93.6100006103516
2018-05-23,94.0100021362305
2018-05-24,93.7799987792969
2018-05-25,94.1900024414062
2018-05-27,
2018-05-29,94.8300018310547
2018-05-30,94.1500015258789
2018-05-31,93.9899978637695
2018-06-01,94.1900024414062
2018-06-03,
2018-06-04,94.0199966430664
2018-06-05,93.8899993896484
2018-06-06,93.6600036621094
2018-06-07,93.4000015258789
2018-06-08,93.5500030517578
2018-06-10,
2018-06-11,93.5800018310547
2018-06-12,93.8000030517578
2018-06-13,93.7099990844727
2018-06-14,94.7699966430664
2018-06-15,94.7900009155273
2018-06-17,
2018-06-18,94.75
2018-06-19,95.0899963378906
2018-06-20,95.0599975585938
2018-06-21,94.870002746582
2018-06-22,94.5199966430664
2018-06-24,
2018-06-25,94.2799987792969
2018-06-26,94.6800003051758
2018-06-27,95.2900009155274
2018-06-28,95.3899993896484
2018-06-29,94.629997253418
2018-07-01,
2018-07-02,94.870002746582
2018-07-03,94.5899963378906
2018-07-05,94.4700012207031
2018-07-06,94.0400009155274
2018-07-08,
2018-07-09,94.0800018310547
2018-07-10,94.1100006103516
2018-07-11,94.7200012207031
2018-07-12,94.8099975585938
2018-07-13,94.75
2018-07-15,
2018-07-16,94.5100021362305
2018-07-17,94.9700012207031
2018-07-18,95.0800018310547
2018-07-19,95.1699981689453
2018-07-20,94.4599990844727
2018-07-22,
2018-07-23,94.6699981689453
2018-07-24,94.6100006103516
2018-07-25,94.3600006103516
2018-07-26,94.75
2018-07-27,94.6800003051758
2018-07-29,
2018-07-30,94.3600006103516
2018-07-31,94.4899978637695
2018-08-01,94.620002746582
2018-08-02,95.1699981689453
2018-08-03,95.1399993896484
2018-08-05,
2018-08-06,95.3600006103516
2018-08-07,95.2200012207031
2018-08-08,95.0999984741211
2018-08-09,95.5
2018-08-10,96.3600006103516
2018-08-12,
2018-08-13,96.3899993896484
2018-08-14,96.7300033569336
2018-08-15,96.6999969482422
2018-08-16,96.6500015258789
2018-08-17,96.0999984741211
2018-08-19,
2018-08-20,95.9000015258789
2018-08-21,95.2600021362305
2018-08-22,95.1500015258789
2018-08-23,95.620002746582
2018-08-24,95.1500015258789
2018-08-26,
2018-08-27,94.7799987792969
2018-08-28,94.7200012207031
2018-08-29,94.5999984741211
2018-08-30,94.7200012207031
2018-08-31,95.1399993896484
2018-09-02,
2018-09-04,95.4199981689453
2018-09-05,95.129997253418
2018-09-06,95.0199966430664
2018-09-07,95.370002746582
2018-09-09,
2018-09-10,95.1500015258789
2018-09-11,95.0599975585938
2018-09-12,94.8000030517578
2018-09-13,94.5400009155273
2018-09-14,94.9800033569336
2018-09-16,
2018-09-17,94.5100021362305
2018-09-18,94.620002746582
2018-09-19,94.5500030517578
2018-09-20,93.9100036621094
2018-09-21,94.2200012207031
2018-09-23,
2018-09-24,94.2600021362305
2018-09-25,94.129997253418
2018-09-26,94.1900024414062
2018-09-27,95
2018-09-28,95.1900024414063
2018-09-30,
2018-10-01,95.3000030517578
2018-10-02,95.5100021362305
2018-10-03,95.7600021362305
2018-10-04,95.75
2018-10-05,95.620002746582
2018-10-07,
2018-10-08,95.7699966430664
2018-10-09,95.6800003051758
2018-10-10,95.5100021362305
2018-10-11,95.0199966430664
2018-10-12,95.2200012207031
2018-10-14,
2018-10-15,95.0699996948242
2018-10-16,95.0500030517578
2018-10-17,95.5800018310547
2018-10-18,95.9000015258789
2018-10-19,95.7099990844727
2018-10-21,
2018-10-22,96.0100021362305
2018-10-23,95.9599990844727
2018-10-24,96.4300003051758
2018-10-25,96.6800003051758
2018-10-26,96.3600006103516
2018-10-28,
2018-10-29,96.5800018310547
2018-10-30,97.0100021362305
2018-10-31,97.129997253418
2018-11-01,96.2799987792969
2018-11-02,96.5400009155274
2018-11-04,
2018-11-05,96.3499984741211
2018-11-06,96.3199996948242
2018-11-07,96
2018-11-08,96.6399993896484
2018-11-09,96.9100036621094
2018-11-11,
2018-11-12,97.5400009155273
2018-11-13,97.3000030517578
2018-11-14,96.8000030517578
2018-11-15,96.9300003051758
2018-11-16,96.4700012207031
2018-11-18,
2018-11-19,96.1900024414063
2018-11-20,96.8099975585938
2018-11-21,96.7099990844727
2018-11-23,96.9199981689453
2018-11-25,
2018-11-26,97.0699996948242
2018-11-27,97.370002746582
2018-11-28,96.7900009155274
2018-11-29,96.7799987792969
2018-11-30,97.2699966430664
2018-12-02,
